symbol,angel_token,exchange,instrument_type,expiry
679HR31-SG,3517,NSE,,
679JK30-SG,22182,NSE,,
679MP33-SG,32,NSE,,
679MP40-SG,1095,NSE,,
679PN35-SG,1007,NSE,,
679PN45-SG,756860,NSE,,
679TN55-SG,756709,NSE,,
679TS52-SG,756105,NSE,,
679TS53-SG,756861,NSE,,
679TS56-SG,756710,NSE,,
679WB28-SG,4877,NSE,,
679WB28A-SG,5344,NSE,,
67AS27-SG,2374,NSE,,
67GJ30-SG,167,NSE,,
67HR30-SG,26,NSE,,
67HR39-SG,756813,NSE,,
67JK30-SG,23,NSE,,
67JK32-SG,1253,NSE,,
67KA30-SG,170,NSE,,
67KL27-SG,21916,NSE,,
67MH28-SG,158,NSE,,
67ML30-SG,83,NSE,,
67NL30-SG,86,NSE,,
67PN30-SG,21719,NSE,,
67PN40-SG,22456,NSE,,
67RJ35-SG,756091,NSE,,
67TR30-SG,89,NSE,,
680AP35-SG,757732,NSE,,
680GJ34-SG,757910,NSE,,
680NHB32-N0,756996,NSE,,
680RJ35-SG,757734,NSE,,
680TN35-SG,757735,NSE,,
681HR39-SG,755854,NSE,,
681KL31-SG,4581,NSE,,
681MH28-SG,427,NSE,,
681MH31-SG,3704,NSE,,
681PN31-SG,3755,NSE,,
681RL36-N0,757915,NSE,,
681TR35-SG,1172,NSE,,
682AP36-SG,757384,NSE,,
682BR28-SG,5026,NSE,,
682CG28-SG,4984,NSE,,
682GJ27-SG,25828,NSE,,
682JH34-SG,3082,NSE,,
682KL32-SG,3077,NSE,,
682KL35-SG,3083,NSE,,
682MH32-SG,3376,NSE,,
682ML31-SG,3238,NSE,,
682PN36-SG,3085,NSE,,
682RJ31-SG,3259,NSE,,
682TN35-SG,757913,NSE,,
682TN36-SG,757546,NSE,,
683AP34-SG,756857,NSE,,
683BR30-SG,7043,NSE,,
683GA31-SG,5882,NSE,,
683GJ30-SG,297,NSE,,
683GS2039-GS,6935,NSE,,
683JK42-SG,755855,NSE,,
683KA31-SG,6988,NSE,,
683KA31A-SG,7045,NSE,,
683KA31B-SG,7155,NSE,,
683MH30-SG,761454,NSE,,
683MH31-SG,4752,NSE,,
683MH32-SG,3567,NSE,,
683MH32A-SG,3665,NSE,,
683MH32B-SG,4580,NSE,,
683MN40-SG,757115,NSE,,
683TN31-SG,4755,NSE,,
683TN31A-SG,7156,NSE,,
683WB28-SG,4989,NSE,,
683WB31-SG,2925,NSE,,
683WB31A-SG,3519,NSE,,
684AP37-SG,756911,NSE,,
684AP38-SG,757387,NSE,,
684AP39-SG,757388,NSE,,
684AR31-SG,3257,NSE,,
684BR30-SG,7152,NSE,,
684GA31-SG,3076,NSE,,
684GJ30-SG,454,NSE,,
684GJ31-SG,2928,NSE,,
684GJ31A-SG,5558,NSE,,
684GJ31B-SG,759852,NSE,,
684HP35-SG,756910,NSE,,
684HR32-SG,3571,NSE,,
684JK31-SG,3073,NSE,,
684JK31A-SG,758202,NSE,,
684JK42-SG,757037,NSE,,
684KL30-SG,21913,NSE,,
684KL33-SG,3656,NSE,,
684KL47-SG,756815,NSE,,
684MH32-SG,3520,NSE,,
684MZ34-SG,1090,NSE,,
684PN31-SG,5883,NSE,,
684RJ30-SG,22068,NSE,,
684RJ31-SG,3713,NSE,,
684RJ31A-SG,4571,NSE,,
684RJ31B-SG,6990,NSE,,
684TN29-SG,758711,NSE,,
684TS40-SG,68,NSE,,
684TS56-SG,755925,NSE,,
684UK31-SG,2919,NSE,,
684UP31-SG,5887,NSE,,
685AP36-SG,38,NSE,,
685AP41-SG,756913,NSE,,
685AR31-SG,2922,NSE,,
685AS29-SG,8186,NSE,,
685AS31-SG,2930,NSE,,
685AS31A-SG,5881,NSE,,
685BR30-SG,5556,NSE,,
685GA31-SG,2077,NSE,,
685GA31A-SG,2910,NSE,,
685GA31B-SG,5674,NSE,,
685GA31C-SG,7154,NSE,,
685KA30-SG,300,NSE,,
685ML31-SG,2937,NSE,,
685MP31-SG,5677,NSE,,
685NBRD29-N0,759019,NSE,,
685NL31-SG,3265,NSE,,
685NL31A-SG,3710,NSE,,
685PFCL31-N1,760799,NSE,,
685RJ30-SG,302,NSE,,
685RJ31-SG,2079,NSE,,
685RJ47-SG,756816,NSE,,
685RJ51-SG,756817,NSE,,
685TN51-SG,2097,NSE,,
685TS50-SG,757119,NSE,,
685WB30-SG,22219,NSE,,
685WB30A-SG,22226,NSE,,
685WB31-SG,5566,NSE,,
686AP35-SG,5736,NSE,,
686AS35-SG,757733,NSE,,
686HP30-SG,6878,NSE,,
686JH36-SG,2916,NSE,,
686KA30-SG,449,NSE,,
686KL35-SG,5737,NSE,,
686MH32-SG,3707,NSE,,
686NBFID30-N0,759834,NSE,,
686NHPCL31-N0,756934,NSE,,
686NHPCL32-N0,756932,NSE,,
686NHPCL33-N0,756923,NSE,,
686NHPCL34-N0,756886,NSE,,
686NHPCL35-N0,756888,NSE,,
686NHPCL36-N0,756903,NSE,,
686NHPCL37-N0,756905,NSE,,
686NHPCL38-N0,756919,NSE,,
686NHPCL39-N0,756921,NSE,,
686NHPCL40-N0,756884,NSE,,
686PN33-SG,2940,NSE,,
686PY34-SG,2943,NSE,,
686REC35-N0,756720,NSE,,
686RJ36-SG,5740,NSE,,
686RJ52-SG,757041,NSE,,
686TN29-SG,760478,NSE,,
686TS41-SG,2095,NSE,,
686TS46-SG,757117,NSE,,
686TS47-SG,757118,NSE,,
686UP30-SG,22094,NSE,,
686UP33-SG,757932,NSE,,
687AP33-SG,757933,NSE,,
687AP35-SG,746,NSE,,
687AP37-SG,2096,NSE,,
687AP38-SG,41,NSE,,
687AP40-SG,5741,NSE,,
687AS31-SG,5670,NSE,,
687AS31A-SG,7041,NSE,,
687BR30-SG,5970,NSE,,
687BR30A-SG,6877,NSE,,
687GJ28-SG,30080,NSE,,
687GJ28A-SG,30413,NSE,,
687HR31-SG,5536,NSE,,
687JH31-SG,5676,NSE,,
687KA31-SG,6887,NSE,,
687MH30-SG,448,NSE,,
687MH33-SG,3379,NSE,,
687MH33A-SG,3574,NSE,,
687MN31-SG,5691,NSE,,
687REC30-N0,756722,NSE,,
687RJ31-SG,5561,NSE,,
687SK31-SG,6991,NSE,,
687TN28-SG,30414,NSE,,
687TS47-SG,755856,NSE,,
687TS55-SG,755857,NSE,,
687UP31-SG,5695,NSE,,
688AP34-SG,21138,NSE,,
688AP34A-SG,757934,NSE,,
688AP35-SG,21054,NSE,,
688AP40-SG,756912,NSE,,
688BR35-SG,757627,NSE,,
688GA31-SG,5557,NSE,,
688GJ31-SG,4893,NSE,,
688KA31-SG,5986,NSE,,
688KA32-SG,7047,NSE,,
688MH33-SG,3522,NSE,,
688ML35-SG,756907,NSE,,
688MN31-SG,2078,NSE,,
688MP41-SG,757389,NSE,,
688PN45-SG,756914,NSE,,
688PN45A-SG,757116,NSE,,
688PN46-SG,756915,NSE,,
688PY31-SG,22026,NSE,,
688RJ46-SG,2089,NSE,,
688UK30-SG,22168,NSE,,
688UP31-SG,2080,NSE,,
688UP31A-SG,4757,NSE,,
688WB40-SG,1015,NSE,,
689AP35-SG,2086,NSE,,
689BR28-SG,2065,NSE,,
689GA30-SG,303,NSE,,
689GA31-SG,4750,NSE,,
689GA31A-SG,5972,NSE,,
689GA35-SG,757912,NSE,,
689GJ31-SG,5977,NSE,,
689KA33-SG,7159,NSE,,
689KL51-SG,757040,NSE,,
689MH31-SG,4881,NSE,,
689MH32-SG,4760,NSE,,
689MP35-SG,21983,NSE,,
689MP40-SG,767,NSE,,
689NL30-SG,759908,NSE,,
689NTPC35-N0,756938,NSE,,
689OR28A-SG,29696,NSE,,
689PN31-SG,5560,NSE,,
689PN46-SG,757038,NSE,,
689RJ48-SG,757039,NSE,,
689TN28-SG,30175,NSE,,
689TS51-SG,3266,NSE,,
689UP31-SG,5565,NSE,,
689WB41-SG,2092,NSE,,
68AS30-SG,164,NSE,,
68GS2060-GS,22438,NSE,,
68JK35-SG,1009,NSE,,
68KL31-SG,3070,NSE,,
68MH31-SG,4579,NSE,,
68MN30-SG,21924,NSE,,
68NL31-SG,5744,NSE,,
68PN26-SG,21711,NSE,,
68RJ31-SG,3752,NSE,,
68SK31-SG,5745,NSE,,
68TS50-SG,1018,NSE,,
68TS50A-SG,1098,NSE,,
68TS57-SG,756862,NSE,,
68UK31-SG,3067,NSE,,
690AP27-SG,20599,NSE,,
690BR35-SG,757911,NSE,,
690GS2065-GS,756014,NSE,,
690LICH27-N0,756852,NSE,,
690PFCL31-N2,760800,NSE,,
690UP30-SG,22093,NSE,,
691AP39-SG,626,NSE,,
691AP40-SG,3388,NSE,,
691AS30-SG,431,NSE,,
691AS31-SG,5969,NSE,,
691GJ30-SG,4991,NSE,,
691HP31-SG,6879,NSE,,
691MH33-SG,5678,NSE,,
691MH34-SG,5679,NSE,,
691MP40-SG,629,NSE,,
691NL30-SG,437,NSE,,
691RJ31-SG,4866,NSE,,
691RJ31A-SG,5541,NSE,,
691RJ31B-SG,5995,NSE,,
691TN31-SG,760877,NSE,,
691TN31A-SG,761320,NSE,,
691UP30-SG,22100,NSE,,
691UP30A-SG,439,NSE,,
691WB31-SG,6897,NSE,,
692AP41-SG,6992,NSE,,
692AVTL28-N0,759789,NSE,,
692BR32-SG,21161,NSE,,
692GS2039-GS,27127,NSE,,
692HP33-SG,6881,NSE,,
692HP45-SG,757393,NSE,,
692HR30-SG,5415,NSE,,
692HR36-SG,3382,NSE,,
692HR36A-SG,4612,NSE,,
692JH28-SG,30174,NSE,,
692MP43-SG,757390,NSE,,
692OIT28-N0,759505,NSE,,
692PFCL28-N0,761026,NSE,,
692PN35-SG,21895,NSE,,
692RJ30-SG,430,NSE,,
692RJ31-SG,6557,NSE,,
692TN29-SG,30415,NSE,,
692TN30-SG,760556,NSE,,
692TN45-SG,757394,NSE,,
692TN46-SG,6993,NSE,,
692TS44-SG,757391,NSE,,
692TS45-SG,757392,NSE,,
692UP31-SG,6000,NSE,,
692WB45-SG,757395,NSE,,
693AP38-SG,5889,NSE,,
693GJ31-SG,2230,NSE,,
693GJ31A-SG,6320,NSE,,
693HP31-SG,5537,NSE,,
693HP32-SG,6880,NSE,,
693JH30-SG,428,NSE,,
693KA32-SG,5987,NSE,,
693OR28-SG,30090,NSE,,
693SK31-SG,2913,NSE,,
693TS37-SG,5896,NSE,,
693UP31-SG,6558,NSE,,
693UP31A-SG,6744,NSE,,
694AP37-SG,3513,NSE,,
694AP38-SG,3514,NSE,,
694AP41-SG,5897,NSE,,
694AS31-SG,6556,NSE,,
694CG29-SG,2907,NSE,,
694GA30-SG,21139,NSE,,
694GS2036-GS,763340,NSE,,
694JK36-SG,7044,NSE,,
694KL62-SG,757397,NSE,,
694MH31-SG,4993,NSE,,
694MP35-SG,21979,NSE,,
694PGCIL35-N0,756743,NSE,,
694RJ33-SG,5886,NSE,,
694RJ35-SG,757748,NSE,,
694TN50-SG,22126,NSE,,
694TN55-SG,757396,NSE,,
694TS50-SG,322,NSE,,
694TS50A-SG,630,NSE,,
694TS60-SG,22207,NSE,,
694UK31-SG,4891,NSE,,
694UP31-SG,2140,NSE,,
694UP31A-SG,4889,NSE,,
694WB36-SG,7160,NSE,,
695AS30-SG,21162,NSE,,
695BR30-SG,6318,NSE,,
695GJ31-SG,5033,NSE,,
695GS2061-GS,6817,NSE,,
695HP29-SG,21141,NSE,,
695HP33-SG,20859,NSE,,
695HP34-SG,20858,NSE,,
695HR33-SG,3696,NSE,,
695KA28-SG,25470,NSE,,
695KA31-SG,6210,NSE,,
695MH31-SG,5035,NSE,,
695MH32-SG,4883,NSE,,
695MN30-SG,21925,NSE,,
695MP30-SG,760557,NSE,,
695OR31-SG,758578,NSE,,
695PN31-SG,4887,NSE,,
695PN40-SG,319,NSE,,
695RECL28-N0,761826,NSE,,
695RJ31-SG,2137,NSE,,
695SK30-SG,22156,NSE,,
695TN31-SG,2260,NSE,,
695TN31A-SG,4994,NSE,,
695TN31B-SG,5471,NSE,,
695WB35-SG,22145,NSE,,
696AP33-SG,758203,NSE,,
696AP34-SG,758188,NSE,,
696AP35-SG,3575,NSE,,
696AP36-SG,3576,NSE,,
696GA31-SG,4880,NSE,,
696HR29-SG,8011,NSE,,
696HR40-SG,20860,NSE,,
696JH29-SG,30416,NSE,,
696JK35-SG,314,NSE,,
696KA30-SG,30418,NSE,,
696KA31-SG,6095,NSE,,
696KA31A-SG,7304,NSE,,
696KL34-SG,3701,NSE,,
696PFCL28-N0,760859,NSE,,
696PY30-SG,7511,NSE,,
696RJ31-SG,6327,NSE,,
696RJ41-SG,2147,NSE,,
696TN28-SG,27326,NSE,,
696TN31-SG,6481,NSE,,
696TN51-SG,3578,NSE,,
696TN56-SG,3580,NSE,,
696TS45-SG,7055,NSE,,
696TS51-SG,3391,NSE,,
696UP31-SG,7314,NSE,,
697AS31-SG,5416,NSE,,
697AS31A-SG,7295,NSE,,
697GA31-SG,5469,NSE,,
697GR2034-GS,24705,NSE,,
697GS2026-GS,7158,NSE,,
697KA28-SG,20864,NSE,,
697KA30-SG,20912,NSE,,
697KA31-SG,311,NSE,,
697KL31-SG,5474,NSE,,
697MH28-SG,21946,NSE,,
697NL31-SG,5418,NSE,,
697PN31-SG,5419,NSE,,
697PN40-SG,21789,NSE,,
697RJ30-SG,22057,NSE,,
697RJ31-SG,4997,NSE,,
697RJ51-SG,2150,NSE,,
697RJ51A-SG,2257,NSE,,
697TN28-SG,28180,NSE,,
697TN31-SG,5086,NSE,,
697TN31A-SG,5173,NSE,,
697TN31B-SG,5417,NSE,,
697TN31C-SG,6096,NSE,,
697TN46-SG,3647,NSE,,
697UK35-SG,757749,NSE,,
697UP31-SG,5421,NSE,,
697UP31A-SG,6099,NSE,,
697WB36-SG,2149,NSE,,
698AP36-SG,5668,NSE,,
698AS31-SG,2134,NSE,,
698AS31A-SG,5468,NSE,,
698BR30-SG,6478,NSE,,
698GA31-SG,7296,NSE,,
698GJ30-SG,29912,NSE,,
698GJ31-SG,5334,NSE,,
698GJ31A-SG,761008,NSE,,
698GJ32-SG,759985,NSE,,
698GR2054-GS,27819,NSE,,
698HP32-SG,5538,NSE,,
698HR31-SG,5229,NSE,,
698HR41-SG,2146,NSE,,
698JK36-SG,5890,NSE,,
698MH28-SG,21939,NSE,,
698MH37-SG,757547,NSE,,
698MP30-SG,21978,NSE,,
698OR29-SG,30176,NSE,,
698OR37-SG,757925,NSE,,
698PGCIL35-N0,758494,NSE,,
698PN33-SG,5885,NSE,,
698PY33-SG,3079,NSE,,
698RJ31-SG,6100,NSE,,
698RJ31A-SG,6480,NSE,,
698SHFL28-N0,760707,NSE,,
698TN31-SG,5037,NSE,,
698TN31A-SG,5230,NSE,,
698TR30-SG,22138,NSE,,
698TS28-SG,22191,NSE,,
698TS41-SG,3577,NSE,,
698UP31-SG,5473,NSE,,
698WB35-SG,22149,NSE,,
698WB36-SG,5697,NSE,,
698WB37-SG,6749,NSE,,
699AR30-SG,20861,NSE,,
699AS31-SG,6330,NSE,,
699GA30-SG,20862,NSE,,
699GA31-SG,4998,NSE,,
699GA31A-SG,5027,NSE,,
699GA31B-SG,5333,NSE,,
699GS2051-GS,6696,NSE,,
699HP31-SG,759201,NSE,,
699HR31-SG,6211,NSE,,
699JH30-SG,22200,NSE,,
699JK31-SG,2074,NSE,,
699KA28-SG,2735,NSE,,
699KL36-SG,5891,NSE,,
699MH29-SG,8128,NSE,,
699MN30-SG,21922,NSE,,
699MP41-SG,6750,NSE,,
699NL30-SG,761414,NSE,,
699PY29-SG,8284,NSE,,
699RJ41-SG,2251,NSE,,
699SFL27-N0,757341,NSE,,
699TN31-SG,30419,NSE,,
699TN32-SG,758831,NSE,,
699TN41-SG,3645,NSE,,
699TR36-SG,5892,NSE,,
699TS28-SG,22190,NSE,,
699TS43-SG,6752,NSE,,
699UP31-SG,5038,NSE,,
699UP31A-SG,5174,NSE,,
699UP31B-SG,6350,NSE,,
699WB30-SG,5172,NSE,,
699WB31-SG,5470,NSE,,
699WB35-SG,620,NSE,,
699WB36-SG,3089,NSE,,
699WB36A-SG,5895,NSE,,
69AP32-SG,2081,NSE,,
69AP39-SG,3385,NSE,,
69AS30-SG,20155,NSE,,
69AS30A-SG,294,NSE,,
69GA30-SG,20148,NSE,,
69GA30A-SG,440,NSE,,
69GJ30-SG,3064,NSE,,
69HP30-SG,446,NSE,,
69JK33-SG,3392,NSE,,
69KA27-SG,25699,NSE,,
69KA30-SG,20154,NSE,,
69KA31-SG,6743,NSE,,
69MH30-SG,760840,NSE,,
69ML30-SG,306,NSE,,
69MN30-SG,21926,NSE,,
69MZ33-SG,3523,NSE,,
69PY28-SG,7893,NSE,,
69PY29-SG,291,NSE,,
69RJ29-SG,760479,NSE,,
69RJ32-SG,4764,NSE,,
69TN31-SG,5997,NSE,,
69UK30-SG,22172,NSE,,
69UK30A-SG,309,NSE,,
69UP30-SG,307,NSE,,
700AP37-SG,757736,NSE,,
700ML35-SG,758204,NSE,,
700TN29-SG,25886,NSE,,
701AP39-SG,3762,NSE,,
701BR37-SG,757711,NSE,,
701GJ31-SG,29047,NSE,,
701GJ31A-SG,758924,NSE,,
701MH32-SG,5002,NSE,,
701MN31-SG,5087,NSE,,
701NBRD29-N0,761002,NSE,,
701NGEL35-N0,759774,NSE,,
701TN32-SG,759735,NSE,,
701TN35-SG,30436,NSE,,
701UP31-SG,5089,NSE,,
702AP30-SG,20863,NSE,,
702AP36-SG,6351,NSE,,
702AP37-SG,6352,NSE,,
702AP41-SG,5569,NSE,,
702AS30-SG,20851,NSE,,
702AS30A-SG,30417,NSE,,
702AS35-SG,758189,NSE,,
702BR30-SG,21375,NSE,,
702BR30A-SG,758844,NSE,,
702GJ31-SG,760905,NSE,,
702GJ31A-SG,29697,NSE,,
702GJ33-SG,30427,NSE,,
702GJ33A-SG,758579,NSE,,
702GS2027-GS,23854,NSE,,
702GS2031-GS,24072,NSE,,
702HP36-SG,2236,NSE,,
702HR29-SG,2539,NSE,,
702KA31-SG,7524,NSE,,
702KA33-SG,7305,NSE,,
702KL28-SG,2537,NSE,,
702MH29-SG,2670,NSE,,
702ML41-SG,5570,NSE,,
702MP30-SG,760480,NSE,,
702MP35-SG,30431,NSE,,
702OIT40-N0,759507,NSE,,
702PGCIL35-N0,760264,NSE,,
702PN28-SG,2668,NSE,,
702RECL40-N0,756741,NSE,,
702TN29-SG,27000,NSE,,
702TN29A-SG,30177,NSE,,
702TN30-SG,8287,NSE,,
702TN31-SG,7533,NSE,,
702UP31-SG,5335,NSE,,
702UP32-SG,759736,NSE,,
702WB31-SG,5039,NSE,,
703AP40-SG,475,NSE,,
703AS31-SG,7512,NSE,,
703CG30-SG,25484,NSE,,
703GJ32-SG,760878,NSE,,
703GJ35-SG,29281,NSE,,
703HP31-SG,7519,NSE,,
703HR35-SG,30430,NSE,,
703HR39-SG,757435,NSE,,
703HR40-SG,21236,NSE,,
703KA32-SG,6104,NSE,,
703KA33-SG,30428,NSE,,
703KL30-SG,21915,NSE,,
703MH38-SG,757548,NSE,,
703MN31-SG,6479,NSE,,
703MP31-SG,2239,NSE,,
703NBFID30-N0,755988,NSE,,
703NL30-SG,21997,NSE,,
703OR31-SG,29278,NSE,,
703PY28-SG,22029,NSE,,
703RJ30-SG,22076,NSE,,
703RJ31-SG,7531,NSE,,
703RJ36-SG,2248,NSE,,
703TN29-SG,25212,NSE,,
703TN29A-SG,28824,NSE,,
703TN30-SG,8321,NSE,,
703TN31-SG,761415,NSE,,
703TN46-SG,3719,NSE,,
703TN51-SG,3722,NSE,,
703TS51-SG,4556,NSE,,
703UP30-SG,22087,NSE,,
704AP33-SG,30424,NSE,,
704AP34-SG,5967,NSE,,
704AP40-SG,3689,NSE,,
704AP41-SG,3692,NSE,,
704GJ30-SG,20359,NSE,,
704GJ32-SG,27327,NSE,,
704GJ33-SG,27660,NSE,,
704GS2029-GS,23919,NSE,,
704HR37-SG,30438,NSE,,
704HR40-SG,757551,NSE,,
704IRFC28-N6,29607,NSE,,
704JK36-SG,3697,NSE,,
704KA32-SG,30422,NSE,,
704KL34-SG,5539,NSE,,
704MH29-SG,2542,NSE,,
704MH40-SG,757552,NSE,,
704ML30-SG,22012,NSE,,
704MP30-SG,21965,NSE,,
704MZ30-SG,22019,NSE,,
704MZ33-SG,2143,NSE,,
704NBFID35-N0,755873,NSE,,
704REC28-N4,29614,NSE,,
704RJ30-SG,22048,NSE,,
704RJ32-SG,30423,NSE,,
704RJ36-SG,4780,NSE,,
704SIDBI29-N0,760722,NSE,,
704TN30-SG,7812,NSE,,
704TN30A-SG,8134,NSE,,
704TN30B-SG,30178,NSE,,
704TS32-SG,7315,NSE,,
704TS51-SG,3767,NSE,,
704UK30-SG,22170,NSE,,
704UP30-SG,22085,NSE,,
704UP31-SG,7534,NSE,,
704WB35-SG,315,NSE,,
705AP31-SG,21237,NSE,,
705AP35-SG,5527,NSE,,
705AP39-SG,757434,NSE,,
705AS30-SG,20774,NSE,,
705AS31-SG,25489,NSE,,
705GJ28-SG,24838,NSE,,
705GJ29-SG,27183,NSE,,
705GJ31-SG,27113,NSE,,
705GJ32-SG,29051,NSE,,
705GJ34-SG,29279,NSE,,
705HP35-SG,2233,NSE,,
705HR38-SG,757549,NSE,,
705HR40-SG,321,NSE,,
705JCL27-N0,759472,NSE,,
705JH30-SG,22198,NSE,,
705KL30-SG,21899,NSE,,
705KL36-SG,5991,NSE,,
705MH32-SG,466,NSE,,
705MN30-SG,21920,NSE,,
705MP32-SG,30420,NSE,,
705MZ29-SG,8130,NSE,,
705MZ35-SG,316,NSE,,
705NL30-SG,21994,NSE,,
705NL31-SG,2242,NSE,,
705OR35-SG,30433,NSE,,
705PFCL41-NA,760808,NSE,,
705PN31-SG,2135,NSE,,
705RJ31-SG,2245,NSE,,
705RJ37-SG,30439,NSE,,
705RJ41-SG,3716,NSE,,
705SFL27-N0,758829,NSE,,
705SFL28-N0,760310,NSE,,
705SFL28A-N0,760035,NSE,,
705TN26-SG,22119,NSE,,
705TN31-SG,759167,NSE,,
705TS35-SG,5526,NSE,,
705TS41-SG,3725,NSE,,
705UK29-SG,25765,NSE,,
705UK31-SG,7535,NSE,,
705UK32-SG,30421,NSE,,
705WB30-SG,22143,NSE,,
705WB31-SG,2265,NSE,,
705WB36-SG,6001,NSE,,
705WB36A-SG,7319,NSE,,
706AP30-SG,20737,NSE,,
706CG29-SG,2740,NSE,,
706GJ29-SG,24839,NSE,,
706GJ30-SG,29995,NSE,,
706GJ32-SG,8189,NSE,,
706GJ33-SG,759385,NSE,,
706GJ34-SG,29057,NSE,,
706GS2028-GS,14970,NSE,,
706GS2046-GS,7184,NSE,,
706HR39-SG,757751,NSE,,
706JK33-SG,6484,NSE,,
706KL38-SG,4790,NSE,,
706KL39-SG,5545,NSE,,
706KL41-SG,4793,NSE,,
706KL55-SG,30454,NSE,,
706MZ34-SG,5992,NSE,,
706OR31A-SG,29698,NSE,,
706RECL35-N0,757575,NSE,,
706RJ35-SG,30434,NSE,,
706RJ38-SG,757750,NSE,,
706TCHE28-N0,760405,NSE,,
706TN29-SG,25006,NSE,,
706TN29A-SG,25105,NSE,,
706TS41-SG,4792,NSE,,
706UK30-SG,22166,NSE,,
706UK30A-SG,27001,NSE,,
706UK32-SG,759986,NSE,,
706WB36-SG,4782,NSE,,
707AP34-SG,29498,NSE,,
707AP36-SG,30412,NSE,,
707AS31-SG,2266,NSE,,
707GJ30-SG,760501,NSE,,
707GJ31-SG,2381,NSE,,
707GJ32-SG,29568,NSE,,
707GJ32A-SG,759026,NSE,,
707GJ33-SG,760004,NSE,,
707GJ34-SG,29499,NSE,,
707GJ34A-SG,759308,NSE,,
707HR37-SG,4784,NSE,,
707JK30-SG,20796,NSE,,
707KA29-SG,27184,NSE,,
707LICH30-N0,756707,NSE,,
707MH32-SG,25491,NSE,,
707MH33-SG,759737,NSE,,
707MP32-SG,460,NSE,,
707RJ46-SG,3763,NSE,,
707TN38-SG,7318,NSE,,
707TN55-SG,757715,NSE,,
707TS52-SG,30452,NSE,,
707TS55-SG,30453,NSE,,
707WB37-SG,757926,NSE,,
70826LTF28-N0,759287,NSE,,
708AP35-SG,6485,NSE,,
708AP35A-SG,29520,NSE,,
708AP37-SG,30437,NSE,,
708AP40-SG,6487,NSE,,
708AP40A-SG,757437,NSE,,
708CG29-SG,2380,NSE,,
708CG30-SG,22159,NSE,,
708GJ31-SG,2671,NSE,,
708GJ33-SG,27114,NSE,,
708GJ33B-SG,29708,NSE,,
708GJ34-SG,29569,NSE,,
708HP34-SG,25830,NSE,,
708HR39-SG,30440,NSE,,
708IIFCL35-N0,757058,NSE,,
708JCL28-N0,757345,NSE,,
708JK36-SG,5544,NSE,,
708JK46-SG,27688,NSE,,
708JK46A-SG,757554,NSE,,
708JK55-SG,29301,NSE,,
708KA31-SG,20797,NSE,,
708KA31A-SG,29572,NSE,,
708KA34-SG,468,NSE,,
708KA34A-SG,6212,NSE,,
708KA34B-SG,25831,NSE,,
708KL31-SG,27151,NSE,,
708KL40-SG,30443,NSE,,
708MH31-SG,2383,NSE,,
708MH39-SG,757550,NSE,,
708MP29-SG,8351,NSE,,
708MZ39-SG,757436,NSE,,
708OR33-SG,759306,NSE,,
708PFCL35-N0,759981,NSE,,
708PGC34-N0,25905,NSE,,
708PN34-SG,27320,NSE,,
708PY26-SG,22025,NSE,,
708RJ30-SG,22035,NSE,,
708RJ34-SG,27314,NSE,,
708TFSIL27-N0,760429,NSE,,
708TML28-N0,757123,NSE,,
708TML28A-N0,757125,NSE,,
708TN30-SG,29998,NSE,,
708TN34-SG,27321,NSE,,
708TS42-SG,6488,NSE,,
708TS49-SG,29298,NSE,,
708TS56-SG,757441,NSE,,
708TS57-SG,757442,NSE,,
708UK29-SG,763201,NSE,,
708UP31-SG,2264,NSE,,
708UP32-SG,25829,NSE,,
708UP38-SG,27686,NSE,,
708WB41-SG,6361,NSE,,
709AP35-SG,30429,NSE,,
709AP39-SG,5968,NSE,,
709AS32-SG,8187,NSE,,
709GJ32-SG,8289,NSE,,
709GS2054-GS,24949,NSE,,
709GS2074-GS,27170,NSE,,
709HR29-SG,8569,NSE,,
709HR37-SG,27672,NSE,,
709HR40-SG,30441,NSE,,
709IRFC34-N0,27951,NSE,,
709KA30-SG,20313,NSE,,
709KA30A-SG,27185,NSE,,
709KA35-SG,25827,NSE,,
709KL36-SG,4748,NSE,,
709KL52-SG,757557,NSE,,
709MP30-SG,21991,NSE,,
709PY31-SG,759168,NSE,,
709PY34-SG,25832,NSE,,
709PY40-SG,757438,NSE,,
709RJ32-SG,8191,NSE,,
709RJ35-SG,25825,NSE,,
709RJ43-SG,757553,NSE,,
709RL39-N0,27057,NSE,,
709TN30-SG,8489,NSE,,
709TN30A-SG,30069,NSE,,
709TN32-SG,760064,NSE,,
709TN35-SG,29575,NSE,,
709TN35A-SG,758584,NSE,,
709TN55-SG,757558,NSE,,
709TS34-SG,5343,NSE,,
709TS40-SG,5998,NSE,,
709TS58-SG,756790,NSE,,
709TS59-SG,756791,NSE,,
709TS60-SG,756792,NSE,,
709TS60A-SG,757937,NSE,,
709TS61-SG,756793,NSE,,
709TS63-SG,757924,NSE,,
709UP30-SG,22096,NSE,,
709WB40-SG,472,NSE,,
70AP38-SG,3758,NSE,,
70AP38A-SG,6563,NSE,,
70AP39-SG,318,NSE,,
70AP39A-SG,5567,NSE,,
70AP39B-SG,6564,NSE,,
70CG29-SG,25351,NSE,,
70GA31-SG,6483,NSE,,
70GA31A-SG,7513,NSE,,
70JH33-SG,5983,NSE,,
70JK33-SG,7307,NSE,,
70KA30-SG,25700,NSE,,
70MH28-SG,21944,NSE,,
70MN31-SG,4885,NSE,,
70MN31A-SG,6101,NSE,,
